trace_name,station,true_s_sample,raw_s_peak_count,max_s_sample,max_s_probability,nearest_raw_s_sample,nearest_raw_s_probability,nearest_raw_s_error_samples,nearest_raw_s_abs_error_s,nearest_raw_s_within_near_samples,normal_picker_s_sample,normal_picker_s_error_samples,normal_picker_s_abs_error_s
RAJF.FN_20250218002354_HH_EV,RAJF,5308,1,4959,0.10124453902244568,4959,0.10124453902244568,349,3.49,False,,,
RMF.HE_20250113110058_HH_EV,RMF,2139,1,2126,0.2087702453136444,2126,0.2087702453136444,13,0.13,True,,,
KAF.HE_20250225101732_HH_EV,KAF,5248,1,5331,0.17619159817695618,5331,0.17619159817695618,-83,0.83,False,,,
FIA0.HE_20250114135750_HH_EV,FIA0,3484,1,3664,0.1144571602344513,3664,0.1144571602344513,-180,1.8,False,,,
RAJF.FN_20250221131902_HH_EV,RAJF,4526,1,4423,0.21026328206062317,4423,0.21026328206062317,103,1.03,False,4423,,
KIF.HE_20250129111549_HH_EV,KIF,3990,1,4023,0.23554271459579468,4023,0.23554271459579468,-33,0.33,True,4023,,
LAUT.HE_20250205130009_HH_EV,LAUT,4363,1,4367,0.4887065291404724,4367,0.4887065291404724,-4,0.04,True,4367,-4,0.04
RAJF.FN_20250213075026_HH_EV,RAJF,4042,1,4028,0.22685590386390686,4028,0.22685590386390686,14,0.14,True,4028,,
OLKF.FN_20250221131900_HH_EV,OLKF,4964,1,5013,0.2578319311141968,5013,0.2578319311141968,-49,0.49,True,5013,,
HEL5.HE_20250212112857_HH_EV,HEL5,3141,1,3153,0.36408430337905884,3153,0.36408430337905884,-12,0.12,True,3153,-12,0.12
KAF.HE_20250124115403_HH_EV,KAF,4893,1,4473,0.19207698106765747,4473,0.19207698106765747,420,4.2,False,4473,,
OUF.HE_20250206115537_HH_EV,OUF,4583,1,4688,0.22486889362335205,4688,0.22486889362335205,-105,1.05,False,,,
JOF.HE_20250216194923_HH_EV,JOF,3170,1,3176,0.11278066039085388,3176,0.11278066039085388,-6,0.06,True,,,
LAUT.HE_20250206140152_HH_EV,LAUT,1632,1,1653,0.49336206912994385,1653,0.49336206912994385,-21,0.21,True,1653,-21,0.21
AAL.UP_20250127110000_HH_EV,AAL,2199,0,2751,0.09800305962562561,,,,,False,,,
HEL5.HE_20250212102500_HH_EV,HEL5,4220,1,4181,0.47056663036346436,4181,0.47056663036346436,39,0.39,True,4181,,
TVF.HE_20250116091900_HH_EV,TVF,2853,1,2869,0.22060760855674744,2869,0.22060760855674744,-16,0.16,True,2869,,
KU6.HE_20250105201441_HH_EV,KU6,4273,1,4042,0.2035629153251648,4042,0.2035629153251648,231,2.31,False,,,
VAF.HE_20250116114217_HH_EV,VAF,3795,1,3919,0.24304503202438354,3919,0.24304503202438354,-124,1.24,False,3919,,
